마산항 ( 경상남도 창원시 성산구 적현로 424 (귀곡동) ),,,,,,,,,,,,
,,,,,,,,,,,,
날짜,PM10,,PM2.5,,오존,,이산화질소,,일산화탄소,,아황산가스,
(년-월-일:시),(㎍/㎥),,(㎍/㎥),,(ppm),,(ppm),,(ppm),,(ppm),
,등급,1시간,등급,1시간,등급,1시간,등급,1시간,등급,1시간,등급,1시간
2024-03-19:16,보통,59,좋음,13,보통,0.0469,좋음,0.0106,좋음,0.22,좋음,0.0022
2024-03-19:15,나쁨,86,좋음,15,보통,0.0474,좋음,0.0111,좋음,0.24,좋음,0.0022
2024-03-19:14,나쁨,110,좋음,14,보통,0.0499,좋음,0.0110,좋음,0.23,좋음,0.0025
2024-03-19:13,보통,55,좋음,6,보통,0.0475,좋음,0.0095,좋음,0.31,좋음,0.0029
2024-03-19:12,보통,55,좋음,9,보통,0.0464,좋음,0.0089,좋음,0.24,좋음,0.0023
2024-03-19:11,보통,39,좋음,10,보통,0.0384,좋음,0.0162,좋음,0.29,좋음,0.0027
2024-03-19:10,보통,54,보통,16,좋음,0.0255,좋음,0.0288,좋음,0.41,좋음,0.0041
2024-03-19:09,보통,68,보통,19,좋음,0.0153,보통,0.0385,좋음,0.53,좋음,0.0040
2024-03-19:08,보통,61,보통,19,좋음,0.0222,좋음,0.0287,좋음,0.48,좋음,0.0041
2024-03-19:07,보통,59,보통,20,보통,0.0308,좋음,0.0189,좋음,0.49,좋음,0.0041
2024-03-19:06,보통,60,보통,20,보통,0.0358,좋음,0.0140,좋음,0.46,좋음,0.0033
2024-03-19:05,보통,69,보통,19,보통,0.0384,좋음,0.0128,좋음,0.38,좋음,0.0030
2024-03-19:04,보통,67,보통,18,보통,0.0430,좋음,0.0091,좋음,0.33,좋음,0.0026
2024-03-19:03,보통,56,좋음,15,보통,0.0429,좋음,0.0097,좋음,0.34,좋음,0.0025
2024-03-19:02,보통,40,좋음,14,보통,0.0422,좋음,0.0082,좋음,0.25,좋음,0.0019
2024-03-19:01,보통,46,좋음,11,보통,0.0381,좋음,0.0117,좋음,0.24,좋음,0.0018
2024-03-18:24,보통,32,좋음,12,보통,0.0370,좋음,0.0119,좋음,0.25,좋음,0.0018
2024-03-18:23,보통,48,좋음,13,보통,0.0399,좋음,0.0105,좋음,0.25,좋음,0.0019
2024-03-18:22,보통,40,좋음,15,보통,0.0438,좋음,0.0086,좋음,0.27,좋음,0.0019
2024-03-18:21,보통,48,좋음,12,보통,0.0432,좋음,0.0107,좋음,0.25,좋음,0.0017
2024-03-18:20,보통,35,좋음,10,보통,0.0437,좋음,0.0109,좋음,0.24,좋음,0.0019
2024-03-18:19,보통,35,좋음,14,보통,0.0442,좋음,0.0110,좋음,0.23,좋음,0.0018
2024-03-18:18,보통,44,좋음,12,보통,0.0463,좋음,0.0092,좋음,0.24,좋음,0.0018
2024-03-18:17,보통,57,좋음,11,보통,0.0487,좋음,0.0087,좋음,0.24,좋음,0.0018
2024-03-18:16,나쁨,81,좋음,14,보통,0.0458,좋음,0.0115,좋음,0.26,좋음,0.0021
2024-03-18:15,나쁨,98,보통,20,,,,,,,,
2024-03-18:14,,,,,,,,,,,,
2024-03-18:13,,,,,,,,,,,,
2024-03-18:12,나쁨,111,보통,22,좋음,0.0303,좋음,0.0278,좋음,0.34,좋음,0.0027
2024-03-18:11,나쁨,126,보통,24,좋음,0.0292,좋음,0.0227,좋음,0.33,좋음,0.0025
2024-03-18:10,나쁨,109,보통,22,좋음,0.0245,좋음,0.0248,좋음,0.35,좋음,0.0024
2024-03-18:09,나쁨,84,보통,19,좋음,0.0220,좋음,0.0252,좋음,0.38,좋음,0.0025
2024-03-18:08,나쁨,95,보통,24,좋음,0.0161,좋음,0.0297,좋음,0.35,좋음,0.0028
2024-03-18:07,보통,71,보통,22,좋음,0.0202,좋음,0.0243,좋음,0.32,좋음,0.0023
2024-03-18:06,나쁨,87,보통,25,좋음,0.0281,좋음,0.0161,좋음,0.30,좋음,0.0023
2024-03-18:05,나쁨,105,보통,19,좋음,0.0296,좋음,0.0157,좋음,0.31,좋음,0.0020
2024-03-18:04,나쁨,86,보통,22,보통,0.0345,좋음,0.0098,좋음,0.30,좋음,0.0020
2024-03-18:03,나쁨,117,보통,22,보통,0.0374,좋음,0.0081,좋음,0.31,좋음,0.0019
2024-03-18:02,나쁨,149,보통,26,보통,0.0396,좋음,0.0073,좋음,0.32,좋음,0.0019
2024-03-18:01,매우나쁨,188,보통,32,보통,0.0411,좋음,0.0072,좋음,0.30,좋음,0.0018
2024-03-17:24,매우나쁨,207,보통,32,보통,0.0441,좋음,0.0066,좋음,0.31,좋음,0.0018
2024-03-17:23,매우나쁨,218,보통,22,보통,0.0462,좋음,0.0061,좋음,0.28,좋음,0.0018
2024-03-17:22,나쁨,118,보통,17,보통,0.0451,좋음,0.0074,좋음,0.26,좋음,0.0019
2024-03-17:21,보통,69,좋음,14,보통,0.0450,좋음,0.0087,좋음,0.26,좋음,0.0020
2024-03-17:20,보통,69,좋음,12,보통,0.0431,좋음,0.0115,좋음,0.25,좋음,0.0020
2024-03-17:19,보통,64,좋음,14,보통,0.0476,좋음,0.0075,좋음,0.24,좋음,0.0020
2024-03-17:18,보통,60,좋음,14,보통,0.0493,좋음,0.0071,좋음,0.23,좋음,0.0018
2024-03-17:17,보통,67,좋음,10,보통,0.0509,좋음,0.0079,좋음,0.25,좋음,0.0021
2024-03-17:16,나쁨,104,보통,19,보통,0.0546,좋음,0.0078,좋음,0.27,좋음,0.0020
2024-03-17:15,나쁨,92,보통,17,보통,0.0546,좋음,0.0091,좋음,0.29,좋음,0.0021
2024-03-17:14,나쁨,87,좋음,15,보통,0.0541,좋음,0.0094,좋음,0.28,좋음,0.0022
2024-03-17:13,보통,53,좋음,9,보통,0.0540,좋음,0.0079,좋음,0.26,좋음,0.0019
2024-03-17:12,좋음,29,좋음,10,보통,0.0495,좋음,0.0106,좋음,0.23,좋음,0.0020
2024-03-17:11,좋음,29,좋음,5,보통,0.0492,좋음,0.0083,좋음,0.26,좋음,0.0020
2024-03-17:10,좋음,15,좋음,1,보통,0.0439,좋음,0.0128,좋음,0.29,좋음,0.0023
2024-03-17:09,좋음,30,좋음,15,좋음,0.0251,좋음,0.0268,좋음,0.41,좋음,0.0027
2024-03-17:08,보통,36,좋음,11,좋음,0.0264,좋음,0.0189,좋음,0.42,좋음,0.0022
2024-03-17:07,좋음,28,보통,18,보통,0.0343,좋음,0.0138,좋음,0.43,좋음,0.0022
2024-03-17:06,좋음,28,보통,16,보통,0.0450,좋음,0.0094,좋음,0.41,좋음,0.0023
2024-03-17:05,좋음,25,좋음,14,보통,0.0424,좋음,0.0126,좋음,0.35,좋음,0.0024
2024-03-17:04,좋음,23,좋음,13,보통,0.0442,좋음,0.0105,좋음,0.35,좋음,0.0025
2024-03-17:03,좋음,27,좋음,14,보통,0.0466,좋음,0.0101,좋음,0.35,좋음,0.0026
2024-03-17:02,보통,31,좋음,15,보통,0.0469,좋음,0.0098,좋음,0.34,좋음,0.0026
2024-03-17:01,좋음,24,좋음,8,보통,0.0461,좋음,0.0107,좋음,0.27,좋음,0.0023
2024-03-16:24,보통,46,보통,19,보통,0.0487,좋음,0.0107,좋음,0.25,좋음,0.0023
2024-03-16:23,보통,41,보통,16,보통,0.0487,좋음,0.0133,좋음,0.25,좋음,0.0023
2024-03-16:22,보통,56,보통,26,보통,0.0498,좋음,0.0147,좋음,0.26,좋음,0.0022
2024-03-16:21,보통,54,보통,28,보통,0.0537,좋음,0.0151,좋음,0.28,좋음,0.0024
2024-03-16:20,보통,61,보통,29,보통,0.0592,좋음,0.0141,좋음,0.30,좋음,0.0024
2024-03-16:19,보통,63,보통,23,보통,0.0637,좋음,0.0147,좋음,0.30,좋음,0.0023
2024-03-16:18,보통,59,보통,25,보통,0.0628,좋음,0.0160,좋음,0.30,좋음,0.0024
2024-03-16:17,보통,59,보통,26,보통,0.0669,좋음,0.0109,좋음,0.29,좋음,0.0026
2024-03-16:16,보통,61,보통,27,보통,0.0615,좋음,0.0154,좋음,0.29,좋음,0.0027
2024-03-16:15,보통,62,보통,22,보통,0.0653,좋음,0.0112,좋음,0.29,좋음,0.0027
2024-03-16:14,나쁨,92,보통,29,보통,0.0596,좋음,0.0151,좋음,0.31,좋음,0.0028
2024-03-16:13,보통,80,보통,22,보통,0.0494,좋음,0.0192,좋음,0.32,좋음,0.0027
2024-03-16:12,보통,49,보통,26,보통,0.0439,좋음,0.0207,좋음,0.33,좋음,0.0028
2024-03-16:11,보통,38,보통,17,보통,0.0386,좋음,0.0202,좋음,0.29,좋음,0.0025
2024-03-16:10,보통,38,보통,21,보통,0.0404,좋음,0.0170,좋음,0.28,좋음,0.0025
2024-03-16:09,보통,38,보통,24,보통,0.0361,좋음,0.0187,좋음,0.29,좋음,0.0025
2024-03-16:08,보통,40,보통,20,보통,0.0338,좋음,0.0192,좋음,0.31,좋음,0.0021
2024-03-16:07,보통,34,보통,19,보통,0.0385,좋음,0.0129,좋음,0.29,좋음,0.0022
2024-03-16:06,보통,39,보통,19,보통,0.0434,좋음,0.0099,좋음,0.27,좋음,0.0022
2024-03-16:05,보통,32,보통,22,보통,0.0419,좋음,0.0114,좋음,0.36,좋음,0.0023
2024-03-16:04,보통,33,보통,19,보통,0.0387,좋음,0.0143,좋음,0.26,좋음,0.0023
2024-03-16:03,보통,32,보통,19,보통,0.0428,좋음,0.0106,좋음,0.27,좋음,0.0021
2024-03-16:02,보통,37,보통,21,보통,0.0447,좋음,0.0110,좋음,0.27,좋음,0.0021
2024-03-16:01,보통,40,보통,21,보통,0.0488,좋음,0.0090,좋음,0.25,좋음,0.0021
2024-03-15:24,보통,48,보통,28,좋음,0.0300,좋음,0.0291,좋음,0.56,좋음,0.0026
2024-03-15:23,보통,51,보통,32,좋음,0.0215,보통,0.0384,좋음,0.48,좋음,0.0022
2024-03-15:22,보통,66,보통,35,좋음,0.0212,보통,0.0403,좋음,0.41,좋음,0.0025
2024-03-15:21,보통,64,보통,35,좋음,0.0227,보통,0.0468,좋음,0.39,좋음,0.0030
2024-03-15:20,보통,59,보통,33,보통,0.0405,보통,0.0342,좋음,0.39,좋음,0.0032
2024-03-15:19,보통,54,보통,34,보통,0.0625,좋음,0.0200,좋음,0.43,좋음,0.0034
2024-03-15:18,보통,52,보통,26,보통,0.0735,좋음,0.0180,좋음,0.50,좋음,0.0045
2024-03-15:17,보통,57,보통,18,보통,0.0565,좋음,0.0160,좋음,0.41,좋음,0.0039
2024-03-15:16,보통,53,좋음,12,보통,0.0542,좋음,0.0148,좋음,0.32,좋음,0.0027
2024-03-15:15,보통,50,보통,23,보통,0.0450,좋음,0.0248,좋음,0.32,좋음,0.0052
2024-03-15:14,보통,54,보통,20,보통,0.0418,좋음,0.0278,좋음,0.28,좋음,0.0044
2024-03-15:13,보통,43,보통,25,보통,0.0367,보통,0.0373,좋음,0.37,좋음,0.0068
2024-03-15:12,보통,46,보통,20,보통,0.0373,좋음,0.0276,좋음,0.29,좋음,0.0023
2024-03-15:11,보통,45,보통,23,보통,0.0379,좋음,0.0262,좋음,0.31,좋음,0.0022
2024-03-15:10,보통,67,보통,35,보통,0.0349,좋음,0.0285,좋음,0.38,좋음,0.0022
2024-03-15:09,보통,70,나쁨,36,좋음,0.0290,보통,0.0325,좋음,0.53,좋음,0.0025
2024-03-15:08,보통,75,나쁨,46,좋음,0.0215,보통,0.0345,좋음,0.59,좋음,0.0025
2024-03-15:07,보통,65,나쁨,42,좋음,0.0260,좋음,0.0293,좋음,0.50,좋음,0.0022
2024-03-15:06,보통,74,나쁨,44,좋음,0.0186,보통,0.0339,좋음,0.52,좋음,0.0022
2024-03-15:05,보통,74,나쁨,57,좋음,0.0043,보통,0.0467,좋음,1.15,좋음,0.0025
2024-03-15:04,보통,77,나쁨,51,좋음,0.0036,보통,0.0475,좋음,1.34,좋음,0.0021
2024-03-15:03,보통,73,나쁨,51,좋음,0.0044,보통,0.0471,좋음,1.88,좋음,0.0021
2024-03-15:02,나쁨,88,나쁨,49,좋음,0.0035,보통,0.0506,보통,2.14,좋음,0.0022
2024-03-15:01,나쁨,84,나쁨,46,좋음,0.0078,보통,0.0454,좋음,0.69,좋음,0.0019
2024-03-14:24,보통,64,나쁨,38,좋음,0.0160,보통,0.0377,좋음,0.60,좋음,0.0019
2024-03-14:23,보통,62,나쁨,41,좋음,0.0209,보통,0.0359,좋음,0.46,좋음,0.0020
2024-03-14:22,보통,64,보통,33,보통,0.0391,좋음,0.0198,좋음,0.34,좋음,0.0019
2024-03-14:21,보통,59,나쁨,37,보통,0.0509,좋음,0.0184,좋음,0.40,좋음,0.0023
2024-03-14:20,보통,62,보통,34,보통,0.0558,좋음,0.0184,좋음,0.33,좋음,0.0026
2024-03-14:19,나쁨,82,나쁨,43,보통,0.0676,좋음,0.0209,좋음,0.47,좋음,0.0037
2024-03-14:18,보통,68,나쁨,40,보통,0.0679,좋음,0.0146,좋음,0.48,좋음,0.0042
2024-03-14:17,보통,59,보통,29,보통,0.0562,좋음,0.0192,좋음,0.33,좋음,0.0032
2024-03-14:16,보통,53,보통,23,보통,0.0544,좋음,0.0197,좋음,0.30,좋음,0.0031
2024-03-14:15,보통,59,보통,30,보통,0.0564,좋음,0.0172,좋음,0.31,좋음,0.0025
2024-03-14:14,나쁨,92,보통,34,보통,0.0556,좋음,0.0182,좋음,0.35,좋음,0.0027
2024-03-14:13,나쁨,96,나쁨,40,보통,0.0524,좋음,0.0211,좋음,0.35,좋음,0.0030
2024-03-14:12,보통,80,나쁨,37,보통,0.0505,좋음,0.0205,좋음,0.34,좋음,0.0029
2024-03-14:11,나쁨,89,보통,35,보통,0.0509,좋음,0.0196,좋음,0.34,좋음,0.0029
2024-03-14:10,나쁨,106,나쁨,40,보통,0.0449,좋음,0.0261,좋음,0.39,좋음,0.0033
2024-03-14:09,나쁨,90,나쁨,36,보통,0.0352,보통,0.0562,좋음,0.40,좋음,0.0033
2024-03-14:08,보통,60,나쁨,37,보통,0.0381,좋음,0.0264,좋음,0.38,좋음,0.0025
2024-03-14:07,보통,62,보통,33,보통,0.0401,좋음,0.0215,좋음,0.37,좋음,0.0025
2024-03-14:06,보통,66,보통,35,보통,0.0488,좋음,0.0145,좋음,0.35,좋음,0.0024
2024-03-14:05,보통,56,보통,33,보통,0.0424,좋음,0.0229,좋음,0.36,좋음,0.0024
2024-03-14:04,보통,45,보통,30,보통,0.0516,좋음,0.0084,좋음,0.34,좋음,0.0023
2024-03-14:03,보통,37,보통,29,보통,0.0502,좋음,0.0081,좋음,0.35,좋음,0.0023
2024-03-14:02,보통,31,보통,19,보통,0.0460,좋음,0.0095,좋음,0.29,좋음,0.0021
2024-03-14:01,좋음,28,보통,22,보통,0.0421,좋음,0.0111,좋음,0.26,좋음,0.0021
2024-03-13:24,좋음,13,좋음,13,보통,0.0403,좋음,0.0114,좋음,0.26,좋음,0.0021
2024-03-13:23,좋음,20,좋음,15,보통,0.0373,좋음,0.0138,좋음,0.26,좋음,0.0020
2024-03-13:22,좋음,22,좋음,9,보통,0.0344,좋음,0.0166,좋음,0.33,좋음,0.0020
2024-03-13:21,좋음,27,보통,21,보통,0.0360,좋음,0.0175,좋음,0.37,좋음,0.0020
2024-03-13:20,보통,33,보통,16,보통,0.0409,좋음,0.0167,좋음,0.43,좋음,0.0022
2024-03-13:19,보통,36,좋음,14,보통,0.0504,좋음,0.0135,좋음,0.33,좋음,0.0026
2024-03-13:18,보통,57,보통,22,보통,0.0562,좋음,0.0218,좋음,0.42,좋음,0.0035
2024-03-13:17,나쁨,85,보통,24,보통,0.0472,보통,0.0319,좋음,0.48,좋음,0.0035
2024-03-13:16,나쁨,85,보통,26,보통,0.0426,좋음,0.0290,좋음,0.44,좋음,0.0031
2024-03-13:15,보통,80,보통,27,보통,0.0453,좋음,0.0216,좋음,0.46,좋음,0.0028
2024-03-13:14,보통,57,보통,22,보통,0.0453,좋음,0.0142,좋음,0.44,좋음,0.0025
2024-03-13:13,보통,52,보통,22,보통,0.0349,좋음,0.0239,좋음,0.42,좋음,0.0028
2024-03-13:12,보통,57,보통,24,보통,0.0320,좋음,0.0299,좋음,0.38,좋음,0.0022
2024-03-13:11,보통,53,보통,29,좋음,0.0291,좋음,0.0239,좋음,0.37,좋음,0.0022
2024-03-13:10,보통,73,나쁨,44,좋음,0.0103,보통,0.0376,좋음,0.55,좋음,0.0030
2024-03-13:09,보통,76,나쁨,48,좋음,0.0051,보통,0.0366,좋음,0.62,좋음,0.0034
2024-03-13:08,나쁨,88,나쁨,44,좋음,0.0044,보통,0.0315,좋음,0.58,좋음,0.0028
2024-03-13:07,보통,58,나쁨,42,좋음,0.0036,좋음,0.0287,좋음,0.54,좋음,0.0022
2024-03-13:06,보통,57,보통,35,좋음,0.0036,좋음,0.0294,좋음,0.40,좋음,0.0021
2024-03-13:05,보통,54,보통,25,좋음,0.0100,좋음,0.0188,좋음,0.33,좋음,0.0016
2024-03-13:04,보통,43,보통,27,좋음,0.0168,좋음,0.0149,좋음,0.34,좋음,0.0017
2024-03-13:03,보통,36,보통,33,좋음,0.0207,좋음,0.0154,좋음,0.34,좋음,0.0017
2024-03-13:02,보통,35,보통,26,좋음,0.0202,좋음,0.0166,좋음,0.33,좋음,0.0016
2024-03-13:01,좋음,29,보통,24,좋음,0.0272,좋음,0.0118,좋음,0.31,좋음,0.0017
2024-03-12:24,좋음,29,보통,25,좋음,0.0294,좋음,0.0124,좋음,0.29,좋음,0.0017
2024-03-12:23,좋음,30,좋음,15,보통,0.0339,좋음,0.0106,좋음,0.28,좋음,0.0019
2024-03-12:22,보통,31,보통,21,보통,0.0359,좋음,0.0107,좋음,0.29,좋음,0.0017
2024-03-12:21,좋음,19,보통,19,보통,0.0393,좋음,0.0108,좋음,0.30,좋음,0.0017
2024-03-12:20,좋음,20,,,보통,0.0392,좋음,0.0118,좋음,0.26,좋음,0.0018
2024-03-12:19,좋음,27,좋음,12,보통,0.0348,좋음,0.0156,좋음,0.26,좋음,0.0018
2024-03-12:18,좋음,17,좋음,10,보통,0.0386,좋음,0.0130,좋음,0.24,좋음,0.0018
2024-03-12:17,보통,57,좋음,12,보통,0.0447,좋음,0.0078,좋음,0.23,좋음,0.0018
2024-03-12:16,좋음,30,좋음,14,보통,0.0431,좋음,0.0120,좋음,0.24,좋음,0.0018
2024-03-12:15,보통,36,좋음,14,,,,,,,,
2024-03-12:14,,,,,,,,,,,,
2024-03-12:13,,,,,,,,,,,,
2024-03-12:12,보통,39,좋음,12,보통,0.0339,좋음,0.0160,좋음,0.22,좋음,0.0020
2024-03-12:11,보통,39,보통,17,좋음,0.0277,좋음,0.0185,좋음,0.23,좋음,0.0021
2024-03-12:10,보통,39,보통,18,좋음,0.0252,좋음,0.0176,좋음,0.26,좋음,0.0020
2024-03-12:09,좋음,25,보통,18,좋음,0.0243,좋음,0.0180,좋음,0.27,좋음,0.0020
2024-03-12:08,좋음,23,보통,18,좋음,0.0201,좋음,0.0193,좋음,0.29,좋음,0.0019
2024-03-12:07,좋음,23,보통,23,좋음,0.0130,좋음,0.0239,좋음,0.27,좋음,0.0019
2024-03-12:06,좋음,21,,,좋음,0.0180,좋음,0.0174,좋음,0.28,좋음,0.0018
2024-03-12:05,좋음,22,보통,16,좋음,0.0185,좋음,0.0163,좋음,0.27,좋음,0.0019
2024-03-12:04,좋음,21,보통,21,좋음,0.0144,좋음,0.0193,좋음,0.27,좋음,0.0019
2024-03-12:03,좋음,20,좋음,14,좋음,0.0149,좋음,0.0211,좋음,0.28,좋음,0.0022
2024-03-12:02,좋음,25,보통,17,좋음,0.0120,좋음,0.0235,좋음,0.31,좋음,0.0019
2024-03-12:01,좋음,28,좋음,14,좋음,0.0188,좋음,0.0212,좋음,0.34,좋음,0.0020
2024-03-11:24,좋음,20,좋음,14,좋음,0.0190,좋음,0.0207,좋음,0.30,좋음,0.0019
2024-03-11:23,좋음,16,좋음,11,좋음,0.0222,좋음,0.0172,좋음,0.29,좋음,0.0017
2024-03-11:22,좋음,20,좋음,12,좋음,0.0231,좋음,0.0166,좋음,0.30,좋음,0.0018
2024-03-11:21,좋음,12,좋음,3,좋음,0.0217,좋음,0.0201,좋음,0.23,좋음,0.0016
2024-03-11:20,좋음,12,좋음,7,좋음,0.0202,좋음,0.0250,좋음,0.20,좋음,0.0018
2024-03-11:19,좋음,14,좋음,6,보통,0.0340,좋음,0.0164,좋음,0.21,좋음,0.0019
2024-03-11:18,좋음,29,좋음,4,보통,0.0374,좋음,0.0200,좋음,0.25,좋음,0.0020
2024-03-11:17,좋음,25,좋음,4,보통,0.0405,좋음,0.0174,좋음,0.23,좋음,0.0023
2024-03-11:16,좋음,29,좋음,6,보통,0.0380,좋음,0.0185,좋음,0.24,좋음,0.0022
2024-03-11:15,보통,31,좋음,7,보통,0.0423,좋음,0.0174,좋음,0.23,좋음,0.0021
2024-03-11:14,보통,32,좋음,5,보통,0.0428,좋음,0.0159,좋음,0.24,좋음,0.0022
2024-03-11:13,보통,39,좋음,15,보통,0.0481,좋음,0.0111,좋음,0.27,좋음,0.0024
2024-03-11:12,보통,39,보통,22,보통,0.0481,좋음,0.0120,좋음,0.27,좋음,0.0025
2024-03-11:11,보통,46,보통,21,보통,0.0436,좋음,0.0161,좋음,0.32,좋음,0.0030
2024-03-11:10,나쁨,93,나쁨,40,좋음,0.0158,보통,0.0481,좋음,0.54,좋음,0.0049
2024-03-11:09,나쁨,104,나쁨,47,좋음,0.0052,보통,0.0538,좋음,0.68,좋음,0.0056
2024-03-11:08,나쁨,99,나쁨,47,좋음,0.0040,보통,0.0478,좋음,0.70,좋음,0.0039
2024-03-11:07,나쁨,95,나쁨,38,좋음,0.0034,보통,0.0455,좋음,0.55,좋음,0.0034
2024-03-11:06,보통,67,나쁨,41,좋음,0.0032,보통,0.0439,좋음,0.44,좋음,0.0027
2024-03-11:05,보통,53,보통,32,좋음,0.0032,보통,0.0476,좋음,0.39,좋음,0.0029
2024-03-11:04,보통,45,보통,27,좋음,0.0040,보통,0.0486,좋음,0.40,좋음,0.0028
2024-03-11:03,보통,46,보통,24,좋음,0.0131,보통,0.0322,좋음,0.36,좋음,0.0022
2024-03-11:02,보통,35,보통,31,좋음,0.0130,보통,0.0363,좋음,0.34,좋음,0.0020
2024-03-11:01,보통,41,보통,22,좋음,0.0203,좋음,0.0293,좋음,0.33,좋음,0.0019
2024-03-10:24,보통,35,보통,18,보통,0.0384,좋음,0.0141,좋음,0.27,좋음,0.0018
2024-03-10:23,보통,32,보통,25,보통,0.0444,좋음,0.0134,좋음,0.28,좋음,0.0019
2024-03-10:22,보통,31,보통,23,보통,0.0494,좋음,0.0103,좋음,0.26,좋음,0.0019
2024-03-10:21,좋음,26,보통,24,보통,0.0479,좋음,0.0103,좋음,0.29,좋음,0.0019
2024-03-10:20,좋음,26,보통,24,보통,0.0497,좋음,0.0091,좋음,0.26,좋음,0.0020
2024-03-10:19,좋음,26,보통,19,보통,0.0508,좋음,0.0081,좋음,0.25,좋음,0.0020
2024-03-10:18,좋음,23,보통,16,보통,0.0503,좋음,0.0083,좋음,0.25,좋음,0.0021
2024-03-10:17,좋음,18,좋음,14,보통,0.0495,좋음,0.0073,좋음,0.23,좋음,0.0021
2024-03-10:16,좋음,21,좋음,7,보통,0.0472,좋음,0.0079,좋음,0.24,좋음,0.0020
2024-03-10:15,좋음,18,좋음,12,보통,0.0427,좋음,0.0128,좋음,0.24,좋음,0.0023
2024-03-10:14,좋음,16,좋음,7,보통,0.0457,좋음,0.0058,좋음,0.24,좋음,0.0019
2024-03-10:13,좋음,20,좋음,15,보통,0.0434,좋음,0.0071,좋음,0.26,좋음,0.0022
2024-03-10:12,좋음,26,보통,19,보통,0.0423,좋음,0.0081,좋음,0.26,좋음,0.0022
2024-03-10:11,좋음,30,보통,23,보통,0.0366,좋음,0.0129,좋음,0.31,좋음,0.0025
2024-03-10:10,보통,40,보통,31,보통,0.0327,좋음,0.0148,좋음,0.33,좋음,0.0027
2024-03-10:09,보통,41,보통,33,좋음,0.0278,좋음,0.0171,좋음,0.39,좋음,0.0024
2024-03-10:08,보통,47,보통,29,좋음,0.0219,좋음,0.0203,좋음,0.44,좋음,0.0020
2024-03-10:07,보통,38,보통,29,좋음,0.0225,좋음,0.0180,좋음,0.40,좋음,0.0019
2024-03-10:06,보통,37,보통,31,좋음,0.0253,좋음,0.0145,좋음,0.38,좋음,0.0020
2024-03-10:05,보통,40,보통,28,좋음,0.0283,좋음,0.0127,좋음,0.35,좋음,0.0020
2024-03-10:04,보통,35,보통,23,보통,0.0305,좋음,0.0117,좋음,0.34,좋음,0.0020
2024-03-10:03,보통,34,보통,21,좋음,0.0299,좋음,0.0144,좋음,0.37,좋음,0.0020
2024-03-10:02,좋음,30,보통,20,좋음,0.0190,좋음,0.0214,좋음,0.40,좋음,0.0018
2024-03-10:01,보통,32,보통,28,좋음,0.0171,좋음,0.0220,좋음,0.36,좋음,0.0018
2024-03-09:24,좋음,27,보통,21,좋음,0.0265,좋음,0.0145,좋음,0.37,좋음,0.0018
2024-03-09:23,보통,31,보통,19,보통,0.0326,좋음,0.0114,좋음,0.30,좋음,0.0019
2024-03-09:22,좋음,26,보통,21,보통,0.0403,좋음,0.0094,좋음,0.29,좋음,0.0021
2024-03-09:21,좋음,28,보통,16,보통,0.0422,좋음,0.0094,좋음,0.29,좋음,0.0021
2024-03-09:20,보통,35,보통,18,보통,0.0461,좋음,0.0097,좋음,0.29,좋음,0.0021
2024-03-09:19,보통,40,보통,19,보통,0.0445,좋음,0.0099,좋음,0.29,좋음,0.0021
2024-03-09:18,좋음,20,좋음,12,보통,0.0454,좋음,0.0056,좋음,0.24,좋음,0.0020
2024-03-09:17,좋음,23,좋음,13,보통,0.0454,좋음,0.0064,좋음,0.24,좋음,0.0022
2024-03-09:16,좋음,20,좋음,13,보통,0.0459,좋음,0.0054,좋음,0.24,좋음,0.0019
2024-03-09:15,좋음,22,좋음,12,보통,0.0455,좋음,0.0052,좋음,0.26,좋음,0.0021
2024-03-09:14,보통,31,좋음,13,보통,0.0437,좋음,0.0069,좋음,0.26,좋음,0.0022
2024-03-09:13,보통,34,좋음,15,보통,0.0435,좋음,0.0070,좋음,0.28,좋음,0.0021
2024-03-09:12,보통,45,보통,18,보통,0.0425,좋음,0.0070,좋음,0.29,좋음,0.0022
2024-03-09:11,보통,50,보통,24,보통,0.0382,좋음,0.0119,좋음,0.31,좋음,0.0024
2024-03-09:10,보통,46,보통,24,보통,0.0362,좋음,0.0121,좋음,0.30,좋음,0.0023
2024-03-09:09,좋음,30,보통,24,보통,0.0354,좋음,0.0112,좋음,0.29,좋음,0.0024
2024-03-09:08,보통,32,좋음,15,보통,0.0324,좋음,0.0141,좋음,0.29,좋음,0.0024
2024-03-09:07,좋음,27,보통,18,보통,0.0362,좋음,0.0094,좋음,0.28,좋음,0.0025
2024-03-09:06,좋음,24,좋음,15,보통,0.0389,좋음,0.0072,좋음,0.26,좋음,0.0022
2024-03-09:05,좋음,18,좋음,13,보통,0.0382,좋음,0.0075,좋음,0.26,좋음,0.0024
2024-03-09:04,좋음,21,좋음,14,보통,0.0399,좋음,0.0062,좋음,0.26,좋음,0.0022
2024-03-09:03,좋음,25,보통,18,보통,0.0416,좋음,0.0050,좋음,0.25,좋음,0.0020
2024-03-09:02,좋음,23,좋음,14,보통,0.0421,좋음,0.0056,좋음,0.26,좋음,0.0021
2024-03-09:01,보통,32,좋음,14,보통,0.0419,좋음,0.0060,좋음,0.25,좋음,0.0019
2024-03-08:24,좋음,29,좋음,15,보통,0.0413,좋음,0.0071,좋음,0.26,좋음,0.0021
