tm,pm10,pm25,o3,no2,co,so2
2024-04-21:04,5,3,0.0476,0.0039,0.35,0.0021
2024-04-21:03,3,3,0.0473,0.0042,0.36,0.0020
2024-04-21:02,4,,0.0477,0.0043,0.37,0.0019
2024-04-21:01,5,,0.0477,0.0047,0.36,0.0020
2024-04-20:24,6,5,0.0494,0.0050,0.37,0.0021
2024-04-20:23,4,4,0.0518,0.0047,0.36,0.0020
2024-04-20:22,4,1,0.0535,0.0053,0.37,0.0021
2024-04-20:21,3,,0.0558,0.0050,0.36,0.0020
2024-04-20:20,4,0,0.0570,0.0054,0.36,0.0021
2024-04-20:19,2,2,0.0598,0.0049,0.36,0.0021
2024-04-20:18,1,,0.0584,0.0071,0.39,0.0021
2024-04-20:17,3,,0.0614,0.0055,0.36,0.0020
2024-04-20:16,6,4,0.0570,0.0068,0.38,0.0021
2024-04-20:15,10,5,0.0561,0.0078,0.38,0.0020
2024-04-20:14,37,24,0.0543,0.0093,0.44,0.0022
2024-04-20:13,55,33,0.0470,0.0115,0.48,0.0021
2024-04-20:12,57,35,0.0406,0.0118,0.49,0.0021
2024-04-20:11,71,33,0.0402,0.0117,0.49,0.0021
2024-04-20:10,65,30,0.0306,0.0110,0.47,0.0020
2024-04-20:09,87,27,0.0379,0.0082,0.44,0.0021
2024-04-20:08,88,29,0.0377,0.0084,0.43,0.0020
2024-04-20:07,78,27,0.0418,0.0077,0.41,0.0022
2024-04-20:06,71,27,0.0418,0.0058,0.37,0.0021
2024-04-20:05,66,26,0.0399,0.0066,0.38,0.0021
2024-04-20:04,71,29,0.0423,0.0058,0.37,0.0022
2024-04-20:03,71,29,0.0478,0.0061,0.38,0.0022
2024-04-20:02,81,28,0.0576,0.0062,0.37,0.0022
2024-04-20:01,85,28,0.0641,0.0071,0.38,0.0024
2024-04-19:24,89,25,0.0623,0.0065,0.38,0.0023
2024-04-19:23,97,28,0.0654,0.0071,0.38,0.0025
2024-04-19:22,101,31,0.0689,0.0068,0.39,0.0026
2024-04-19:21,94,30,0.0682,0.0074,0.40,0.0025
2024-04-19:20,102,31,0.0724,0.0077,0.40,0.0026
2024-04-19:19,104,31,0.0790,0.0069,0.39,0.0027
2024-04-19:18,107,27,0.0796,0.0064,0.39,0.0027
2024-04-19:17,104,28,0.0783,0.0065,0.39,0.0026
2024-04-19:16,108,27,0.0776,0.0063,0.39,0.0027
2024-04-19:15,103,22,0.0733,0.0059,0.36,0.0027
2024-04-19:14,82,20,0.0701,0.0060,0.34,0.0026
2024-04-19:13,103,27,0.0809,0.0106,0.49,0.0047
2024-04-19:12,184,61,0.0941,0.0217,1.18,0.0126
2024-04-19:11,193,63,0.0576,0.0190,0.90,0.0081
2024-04-19:10,201,60,0.0428,0.0166,0.66,0.0048
2024-04-19:09,199,55,0.0381,0.0156,0.55,0.0031
2024-04-19:08,134,48,0.0322,0.0101,0.52,0.0023
2024-04-19:07,122,45,0.0238,0.0095,0.52,0.0021
2024-04-19:06,117,41,0.0269,0.0087,0.49,0.0021
2024-04-19:05,119,38,0.0362,0.0071,0.48,0.0021
2024-04-19:04,123,40,0.0398,0.0074,0.46,0.0022
2024-04-19:03,133,41,0.0422,0.0070,0.44,0.0020
2024-04-19:02,131,40,0.0446,0.0068,0.45,0.0022
2024-04-19:01,145,39,0.0490,0.0069,0.48,0.0023
2024-04-18:24,143,39,0.0557,0.0072,0.46,0.0025
2024-04-18:23,173,48,0.0555,0.0080,0.46,0.0026
2024-04-18:22,185,48,0.0637,0.0082,0.44,0.0029
2024-04-18:21,213,55,0.0679,0.0108,0.45,0.0033
2024-04-18:20,230,57,0.0702,0.0125,0.46,0.0034
2024-04-18:19,238,54,0.0856,0.0124,0.49,0.0040
2024-04-18:18,195,45,0.0966,0.0148,0.58,0.0054
2024-04-18:17,170,46,0.1084,0.0162,0.86,0.0078
2024-04-18:16,160,44,0.1003,0.0124,0.76,0.0065
2024-04-18:15,169,45,0.0898,0.0115,0.70,0.0056
2024-04-18:14,184,48,0.0778,0.0082,0.42,0.0027
2024-04-18:13,176,45,0.0777,0.0083,0.42,0.0030
2024-04-18:12,152,38,0.0765,0.0093,0.46,0.0040
2024-04-18:11,137,32,0.0680,0.0086,0.45,0.0037
2024-04-18:10,111,33,0.0482,0.0108,0.51,0.0033
2024-04-18:09,114,35,0.0358,0.0129,0.54,0.0030
2024-04-18:08,82,35,0.0255,0.0115,0.67,0.0024
2024-04-18:07,69,27,0.0177,0.0122,0.86,0.0022
2024-04-18:06,81,26,0.0186,0.0102,0.59,0.0021
2024-04-18:05,72,25,0.0258,0.0076,0.41,0.0020
2024-04-18:04,72,24,0.0327,0.0081,0.40,0.0022
2024-04-18:03,71,24,0.0371,0.0062,0.41,0.0021
2024-04-18:02,66,21,0.0404,0.0065,0.41,0.0022
2024-04-18:01,69,30,0.0388,0.0068,0.41,0.0022
2024-04-17:24,70,24,0.0437,0.0062,0.40,0.0023
2024-04-17:23,79,21,0.0450,0.0067,0.40,0.0022
2024-04-17:22,76,26,0.0444,0.0069,0.41,0.0023
2024-04-17:21,89,27,0.0469,0.0091,0.41,0.0023
2024-04-17:20,111,28,0.0619,0.0099,0.38,0.0030
2024-04-17:19,120,27,0.0633,0.0116,0.37,0.0028
2024-04-17:18,107,24,0.0600,0.0073,0.36,0.0024
2024-04-17:17,118,22,0.0623,0.0066,0.34,0.0024
2024-04-17:16,126,27,0.0643,0.0074,0.36,0.0026
2024-04-17:15,146,28,0.0629,0.0073,0.37,0.0028
2024-04-17:14,214,46,0.0600,0.0071,0.38,0.0025
2024-04-17:13,218,49,0.0587,0.0062,0.37,0.0025
2024-04-17:12,240,49,0.0558,0.0066,0.38,0.0024
2024-04-17:11,199,42,0.0542,0.0066,0.39,0.0023
2024-04-17:10,145,31,0.0517,0.0065,0.38,0.0025
2024-04-17:09,143,34,0.0509,0.0065,0.37,0.0025
2024-04-17:08,102,28,0.0375,0.0091,0.38,0.0024
2024-04-17:07,68,24,0.0211,0.0104,0.44,0.0021
2024-04-17:06,66,22,0.0240,0.0077,0.47,0.0021
2024-04-17:05,58,19,0.0282,0.0064,0.46,0.0021
2024-04-17:04,65,23,0.0299,0.0065,0.43,0.0021
2024-04-17:03,75,24,0.0324,0.0061,0.41,0.0024
2024-04-17:02,80,14,0.0339,0.0074,0.45,0.0030
2024-04-17:01,88,25,0.0367,0.0075,0.46,0.0030
2024-04-16:24,109,29,0.0411,0.0067,0.45,0.0027
2024-04-16:23,120,30,0.0424,0.0070,0.43,0.0026
2024-04-16:22,108,27,0.0420,0.0093,0.60,0.0041
2024-04-16:21,138,29,0.0415,0.0138,1.47,0.0104
2024-04-16:20,129,26,0.0562,0.0072,0.62,0.0046
2024-04-16:19,89,21,0.0555,0.0084,0.50,0.0032
2024-04-16:18,82,17,0.0600,0.0074,0.38,0.0024
2024-04-16:17,78,18,0.0638,0.0059,0.36,0.0024
2024-04-16:16,72,18,0.0677,0.0066,0.39,0.0024
2024-04-16:15,32,12,0.0600,0.0067,0.45,0.0023
2024-04-16:14,25,8,0.0566,0.0062,0.43,0.0023
2024-04-16:13,16,8,0.0557,0.0062,0.41,0.0023
2024-04-16:12,17,8,0.0585,0.0085,0.42,0.0028
2024-04-16:11,18,7,0.0423,0.0082,0.41,0.0020
2024-04-16:10,16,12,0.0360,0.0103,0.43,0.0021
2024-04-16:09,16,11,0.0340,0.0104,0.42,0.0021
2024-04-16:08,20,16,0.0294,0.0094,0.42,0.0021
2024-04-16:07,18,17,0.0302,0.0089,0.41,0.0020
2024-04-16:06,19,17,0.0295,0.0088,0.40,0.0021
2024-04-16:05,20,12,0.0312,0.0085,0.40,0.0020
2024-04-16:04,21,17,0.0196,0.0095,0.44,0.0020
2024-04-16:03,22,15,0.0166,0.0087,0.48,0.0021
2024-04-16:02,24,12,0.0199,0.0097,0.48,0.0020
2024-04-16:01,21,18,0.0226,0.0121,0.50,0.0021
2024-04-15:24,18,10,0.0248,0.0070,0.47,0.0021
2024-04-15:23,14,9,0.0301,0.0059,0.46,0.0020
2024-04-15:22,15,8,0.0374,0.0046,0.38,0.0020
2024-04-15:21,12,4,0.0400,0.0051,0.39,0.0020
2024-04-15:20,5,5,0.0440,0.0046,0.38,0.0020
2024-04-15:19,6,6,0.0522,0.0056,0.38,0.0021
2024-04-15:18,7,,0.0529,0.0063,0.38,0.0021
2024-04-15:17,7,,0.0511,0.0071,0.38,0.0020
2024-04-15:16,7,7,,,,
2024-04-15:15,6,,,,,
2024-04-15:14,6,,0.0562,0.0048,0.37,0.0021
2024-04-15:13,5,,0.0487,0.0088,0.40,0.0020
2024-04-15:12,9,9,0.0492,0.0088,0.40,0.0020
2024-04-15:11,11,10,0.0478,0.0096,0.40,0.0021
2024-04-15:10,11,11,0.0503,0.0081,0.40,0.0021
2024-04-15:09,11,,0.0515,0.0074,0.39,0.0020
2024-04-15:08,12,11,0.0560,0.0051,0.37,0.0022
2024-04-15:07,25,14,0.0559,0.0052,0.37,0.0024
2024-04-15:06,28,25,0.0418,0.0073,0.43,0.0024
2024-04-15:05,25,23,0.0404,0.0068,0.43,0.0023
2024-04-15:04,27,26,0.0429,0.0068,0.43,0.0023
2024-04-15:03,24,24,0.0465,0.0069,0.44,0.0024
2024-04-15:02,26,21,0.0479,0.0072,0.44,0.0024
2024-04-15:01,25,24,0.0495,0.0070,0.43,0.0024
2024-04-14:24,23,19,0.0509,0.0069,0.43,0.0023
2024-04-14:23,21,18,0.0471,0.0063,0.43,0.0022
2024-04-14:22,26,25,0.0421,0.0076,0.46,0.0022
2024-04-14:21,21,19,0.0421,0.0081,0.42,0.0023
2024-04-14:20,23,16,0.0489,0.0059,0.38,0.0023
2024-04-14:19,14,13,0.0545,0.0040,0.35,0.0025
2024-04-14:18,16,14,0.0696,0.0045,0.35,0.0030
2024-04-14:17,23,16,0.0737,0.0049,0.37,0.0030
2024-04-14:16,22,18,0.0780,0.0064,0.39,0.0035
2024-04-14:15,28,19,0.0776,0.0058,0.38,0.0033
2024-04-14:14,26,13,0.0747,0.0053,0.37,0.0031
2024-04-14:13,17,8,0.0657,0.0059,0.36,0.0027
2024-04-14:12,21,18,0.0625,0.0065,0.41,0.0035
2024-04-14:11,25,23,0.0602,0.0075,0.49,0.0041
2024-04-14:10,26,24,0.0480,0.0088,0.49,0.0033
2024-04-14:09,30,20,0.0344,0.0089,0.46,0.0029
2024-04-14:08,24,24,0.0223,0.0077,0.42,0.0021
2024-04-14:07,15,10,0.0194,0.0072,0.36,0.0020
2024-04-14:06,20,12,0.0231,0.0051,0.32,0.0019
2024-04-14:05,11,9,0.0263,0.0045,0.31,0.0018
2024-04-14:04,10,,0.0276,0.0044,0.30,0.0020
2024-04-14:03,9,,0.0298,0.0042,0.30,0.0020
2024-04-14:02,12,10,0.0305,0.0046,0.31,0.0020
2024-04-14:01,14,7,0.0313,0.0047,0.32,0.0020
2024-04-13:24,14,8,0.0306,0.0048,0.33,0.0020
2024-04-13:23,13,11,0.0319,0.0053,0.34,0.0022
2024-04-13:22,13,,0.0369,0.0049,0.33,0.0022
2024-04-13:21,17,12,0.0407,0.0061,0.35,0.0024
2024-04-13:20,20,14,0.0532,0.0061,0.36,0.0030
2024-04-13:19,18,16,0.0571,0.0077,0.38,0.0031
2024-04-13:18,21,16,0.0650,0.0061,0.35,0.0028
2024-04-13:17,23,15,0.0750,0.0060,0.38,0.0031
2024-04-13:16,31,20,0.0806,0.0076,0.41,0.0034
2024-04-13:15,30,19,0.0817,0.0080,0.40,0.0032
2024-04-13:14,31,18,0.0822,0.0076,0.42,0.0032
2024-04-13:13,31,19,0.0800,0.0067,0.44,0.0043
2024-04-13:12,32,25,0.0759,0.0079,0.56,0.0057
2024-04-13:11,33,29,0.0650,0.0084,0.61,0.0042
2024-04-13:10,55,33,0.0462,0.0094,0.53,0.0032
2024-04-13:09,38,32,0.0273,0.0106,0.51,0.0026
2024-04-13:08,37,31,0.0149,0.0088,0.57,0.0022
2024-04-13:07,21,,0.0125,0.0083,0.58,0.0021
2024-04-13:06,16,,0.0140,0.0083,0.60,0.0020
2024-04-13:05,18,16,0.0142,0.0085,0.59,0.0020
2024-04-13:04,16,14,0.0191,0.0069,0.51,0.0021
2024-04-13:03,11,10,0.0202,0.0067,0.44,0.0020
2024-04-13:02,9,,0.0242,0.0054,0.38,0.0020
2024-04-13:01,11,10,0.0261,0.0055,0.37,0.0020
2024-04-12:24,15,10,0.0275,0.0058,0.37,0.0021
2024-04-12:23,13,12,0.0295,0.0066,0.35,0.0020
2024-04-12:22,15,15,0.0318,0.0074,0.37,0.0021
2024-04-12:21,16,13,0.0427,0.0070,0.35,0.0023
2024-04-12:20,24,14,0.0510,0.0062,0.35,0.0024
2024-04-12:19,22,14,0.0549,0.0059,0.37,0.0026
2024-04-12:18,27,22,0.0580,0.0076,0.39,0.0030
