tm,pm10,pm25,o3,no2,co,so2
2024-04-16:06,29,14,0.0111,0.0185,0.65,0.0028
2024-04-16:05,24,11,0.0153,0.0162,0.58,0.0024
2024-04-16:04,21,8,0.0213,0.0100,0.56,0.0023
2024-04-16:03,21,6,0.0239,0.0074,0.54,0.0023
2024-04-16:02,18,4,0.0208,0.0107,0.52,0.0023
2024-04-16:01,17,7,0.0165,0.0119,0.51,0.0023
2024-04-15:24,20,10,0.0114,0.0140,0.52,0.0023
2024-04-15:23,24,11,0.0097,0.0184,0.56,0.0023
2024-04-15:22,21,9,0.0137,0.0184,0.56,0.0023
2024-04-15:21,14,6,0.0198,0.0158,0.54,0.0023
2024-04-15:20,14,8,0.0329,0.0094,0.51,0.0024
2024-04-15:19,14,6,0.0357,0.0132,0.50,0.0025
2024-04-15:18,18,7,0.0323,0.0185,0.51,0.0027
2024-04-15:17,13,2,0.0355,0.0167,0.50,0.0030
2024-04-15:16,4,2,0.0313,0.0173,0.50,0.0025
2024-04-15:15,8,4,0.0291,0.0171,0.50,0.0023
2024-04-15:14,11,5,0.0304,0.0155,0.51,0.0024
2024-04-15:13,15,5,0.0227,0.0227,0.53,0.0025
2024-04-15:12,17,9,0.0280,0.0178,0.49,0.0024
2024-04-15:11,19,8,0.0214,0.0243,0.49,0.0023
2024-04-15:10,21,8,0.0246,0.0225,0.48,0.0025
2024-04-15:09,25,16,0.0376,0.0109,0.47,0.0027
2024-04-15:08,27,20,0.0173,0.0219,0.52,0.0027
2024-04-15:07,25,15,0.0134,0.0251,0.51,0.0026
2024-04-15:06,25,17,0.0280,0.0157,0.48,0.0028
2024-04-15:05,29,20,0.0363,0.0087,0.48,0.0031
2024-04-15:04,29,18,0.0265,0.0133,0.51,0.0031
2024-04-15:03,32,21,0.0316,0.0091,0.50,0.0028
2024-04-15:02,32,19,0.0258,0.0148,0.52,0.0028
2024-04-15:01,33,21,0.0378,0.0111,0.52,0.0031
2024-04-14:24,29,26,0.0333,0.0111,0.52,0.0028
2024-04-14:23,39,30,0.0315,0.0124,0.52,0.0028
2024-04-14:22,45,37,0.0228,0.0188,0.54,0.0028
2024-04-14:21,45,28,0.0257,0.0185,0.58,0.0029
2024-04-14:20,26,18,0.0451,0.0145,0.45,0.0034
2024-04-14:19,31,20,0.0565,0.0086,0.43,0.0037
2024-04-14:18,30,20,0.0645,0.0047,0.42,0.0042
2024-04-14:17,,,,,,
2024-04-14:16,,,,,,
2024-04-14:15,,,,,,
2024-04-14:14,,,,,,
2024-04-14:13,,,,,,
2024-04-14:12,,,,,,
2024-04-14:11,,,,,,
2024-04-14:10,,,,,,
2024-04-14:09,,,,,,
2024-04-14:08,,,,,,
2024-04-14:07,,,,,,
2024-04-14:06,,,,,,
2024-04-14:05,,,,,,
2024-04-14:04,,,,,,
2024-04-14:03,27,22,0.0111,0.0099,0.45,0.0025
2024-04-14:02,28,20,0.0131,0.0097,0.46,0.0025
2024-04-14:01,27,20,0.0142,0.0110,0.48,0.0025
2024-04-13:24,33,19,0.0168,0.0122,0.47,0.0027
2024-04-13:23,28,20,0.0145,0.0160,0.50,0.0028
2024-04-13:22,24,13,0.0227,0.0144,0.47,0.0030
2024-04-13:21,21,14,0.0345,0.0128,0.43,0.0034
2024-04-13:20,27,12,0.0423,0.0124,0.44,0.0051
2024-04-13:19,31,15,0.0499,0.0128,0.42,0.0060
2024-04-13:18,34,14,0.0616,0.0117,0.48,0.0054
2024-04-13:17,31,13,0.0669,0.0109,0.48,0.0051
