tm,pm10,pm25,o3,no2,co,so2
2024-04-12:11,37,24,0.0455,0.0072,0.34,0.0025
2024-04-12:10,40,25,0.0313,0.0089,0.36,0.0023
2024-04-12:09,34,27,0.0137,0.0101,0.36,0.0022
2024-04-12:08,31,25,0.0061,0.0088,0.33,0.0021
2024-04-12:07,21,18,0.0049,0.0071,0.31,0.0020
2024-04-12:06,27,20,0.0057,0.0068,0.31,0.0021
2024-04-12:05,25,21,0.0086,0.0059,0.29,0.0019
2024-04-12:04,26,23,0.0107,0.0064,0.30,0.0020
2024-04-12:03,24,23,0.0141,0.0064,0.28,0.0020
2024-04-12:02,24,20,0.0173,0.0063,0.30,0.0019
2024-04-12:01,29,20,0.0203,0.0072,0.33,0.0019
2024-04-11:24,32,24,0.0246,0.0072,0.35,0.0021
