tm,pm10,pm25,o3,no2,co,so2
2024-02-19:18,21,10,0.0388,0.0088,0.51,0.0027
2024-02-19:17,21,9,0.0408,0.0101,0.47,0.0028
2024-02-19:16,22,10,0.0423,0.0079,0.50,0.0030
2024-02-19:15,24,11,0.0412,0.0080,0.43,0.0027
2024-02-19:14,22,10,0.0368,0.0112,0.37,0.0027
2024-02-19:13,18,10,0.0330,0.0077,0.32,0.0023
2024-02-19:12,16,7,0.0319,0.0059,0.31,0.0024
2024-02-19:11,10,4,0.0290,0.0091,0.31,0.0023
2024-02-19:10,,,,,,
2024-02-19:09,,,,,,
2024-02-19:08,5,2,0.0300,0.0124,0.33,0.0023
2024-02-19:07,7,3,0.0300,0.0130,0.33,0.0024
2024-02-19:06,7,2,0.0230,0.0168,0.34,0.0023
2024-02-19:05,6,3,0.0380,0.0059,0.29,0.0024
2024-02-19:04,7,3,0.0420,0.0036,0.28,0.0023
2024-02-19:03,5,3,0.0430,0.0034,0.27,0.0024
2024-02-19:02,6,6,0.0360,0.0058,0.27,0.0023
2024-02-19:01,9,9,0.0290,0.0090,0.28,0.0024
2024-02-18:24,13,11,0.0290,0.0099,0.27,0.0025
2024-02-18:23,18,14,0.0220,0.0121,0.31,0.0025
2024-02-18:22,21,17,0.0130,0.0159,0.43,0.0025
2024-02-18:21,25,18,0.0070,0.0184,0.43,0.0026
2024-02-18:20,24,18,0.0040,0.0222,0.70,0.0029
2024-02-18:19,24,17,0.0020,0.0271,0.66,0.0028
2024-02-18:18,27,16,0.0060,0.0285,0.61,0.0027
2024-02-18:17,30,16,0.0150,0.0237,0.44,0.0026
2024-02-18:16,26,14,0.0190,0.0223,0.43,0.0027
2024-02-18:15,25,14,0.0190,0.0243,0.46,0.0028
2024-02-18:14,24,15,0.0220,0.0218,0.42,0.0027
2024-02-18:13,28,18,0.0290,0.0159,0.35,0.0026
2024-02-18:12,29,17,0.0260,0.0167,0.38,0.0029
2024-02-18:11,29,15,0.0260,0.0140,0.40,0.0027
2024-02-18:10,25,14,0.0190,0.0174,0.38,0.0025
2024-02-18:09,20,11,0.0070,0.0182,0.38,0.0024
2024-02-18:08,18,10,0.0070,0.0167,0.34,0.0024
2024-02-18:07,18,11,0.0090,0.0147,0.33,0.0023
2024-02-18:06,19,12,0.0140,0.0118,0.32,0.0023
2024-02-18:05,18,11,0.0150,0.0102,0.30,0.0023
2024-02-18:04,19,11,0.0150,0.0105,0.32,0.0023
2024-02-18:03,19,9,0.0170,0.0092,0.33,0.0023
2024-02-18:02,20,8,0.0190,0.0094,0.33,0.0022
2024-02-18:01,25,11,0.0180,0.0111,0.32,0.0024
2024-02-17:24,29,15,0.0140,0.0159,0.38,0.0023
2024-02-17:23,31,16,0.0140,0.0172,0.41,0.0024
2024-02-17:22,32,17,0.0140,0.0198,0.44,0.0024
2024-02-17:21,31,17,0.0150,0.0231,0.47,0.0024
2024-02-17:20,26,14,0.0220,0.0216,0.47,0.0025
2024-02-17:19,22,9,0.0330,0.0211,0.47,0.0027
2024-02-17:18,19,8,0.0490,0.0136,0.38,0.0031
2024-02-17:17,19,8,0.0520,0.0102,0.35,0.0030
2024-02-17:16,20,9,0.0550,0.0082,0.32,0.0029
2024-02-17:15,20,11,0.0560,0.0084,0.32,0.0030
2024-02-17:14,21,10,0.0500,0.0117,0.33,0.0033
2024-02-17:13,23,10,0.0470,0.0086,0.34,0.0030
2024-02-17:12,23,9,0.0420,0.0085,0.35,0.0030
2024-02-17:11,25,8,0.0330,0.0135,0.36,0.0028
2024-02-17:10,26,6,0.0180,0.0149,0.35,0.0026
2024-02-17:09,27,7,0.0100,0.0186,0.36,0.0026
2024-02-17:08,24,11,0.0040,0.0205,0.39,0.0025
2024-02-17:07,21,13,0.0040,0.0182,0.37,0.0024
2024-02-17:06,20,13,0.0090,0.0144,0.30,0.0023
2024-02-17:05,19,12,0.0130,0.0119,0.28,0.0022
2024-02-17:04,20,11,0.0130,0.0117,0.32,0.0023
2024-02-17:03,21,9,0.0150,0.0102,0.28,0.0022
2024-02-17:02,19,7,0.0160,0.0107,0.31,0.0024
2024-02-17:01,22,8,0.0140,0.0133,0.31,0.0023
2024-02-16:24,27,10,0.0120,0.0161,0.32,0.0024
2024-02-16:23,27,11,0.0110,0.0185,0.35,0.0024
2024-02-16:22,26,10,0.0110,0.0201,0.39,0.0024
2024-02-16:21,25,10,0.0100,0.0243,0.38,0.0024
2024-02-16:20,22,7,0.0220,0.0178,0.36,0.0024
2024-02-16:19,19,6,0.0320,0.0159,0.33,0.0024
2024-02-16:18,16,6,0.0360,0.0131,0.31,0.0024
2024-02-16:17,15,5,0.0400,0.0119,0.30,0.0023
2024-02-16:16,13,4,0.0420,0.0087,0.28,0.0024
2024-02-16:15,12,3,0.0410,0.0114,0.30,0.0022
2024-02-16:14,12,4,0.0420,0.0082,0.29,0.0023
2024-02-16:13,15,5,0.0390,0.0085,0.29,0.0022
2024-02-16:12,16,6,0.0380,0.0075,0.29,0.0022
2024-02-16:11,19,7,0.0360,0.0093,0.29,0.0021
2024-02-16:10,23,10,0.0340,0.0098,0.30,0.0022
2024-02-16:09,24,11,0.0230,0.0158,0.37,0.0022
2024-02-16:08,21,11,0.0160,0.0159,0.42,0.0023
2024-02-16:07,21,11,0.0210,0.0109,0.36,0.0023
2024-02-16:06,19,11,0.0250,0.0079,0.34,0.0022
2024-02-16:05,17,10,0.0290,0.0060,0.32,0.0022
2024-02-16:04,19,10,0.0310,0.0057,0.32,0.0021
2024-02-16:03,17,7,0.0330,0.0053,0.30,0.0022
2024-02-16:02,14,4,0.0340,0.0055,0.31,0.0021
2024-02-16:01,9,3,0.0350,0.0056,0.29,0.0020
2024-02-15:24,8,5,0.0370,0.0055,0.26,0.0022
2024-02-15:23,8,4,0.0380,0.0060,0.26,0.0021
2024-02-15:22,8,5,0.0420,0.0054,0.24,0.0022
2024-02-15:21,12,5,0.0410,0.0063,0.25,0.0022
2024-02-15:20,17,7,0.0370,0.0100,0.30,0.0022
2024-02-15:19,21,8,0.0300,0.0103,0.39,0.0021
2024-02-15:18,22,10,0.0360,0.0096,0.39,0.0021
2024-02-15:17,21,12,0.0390,0.0101,0.41,0.0022
2024-02-15:16,20,11,0.0380,0.0098,0.34,0.0023
2024-02-15:15,20,9,0.0410,0.0081,0.32,0.0027
2024-02-15:14,21,10,0.0410,0.0074,0.32,0.0029
2024-02-15:13,21,11,0.0410,0.0083,0.34,0.0031
2024-02-15:12,19,11,0.0280,0.0090,0.36,0.0026
2024-02-15:11,18,12,0.0150,0.0094,0.34,0.0024
2024-02-15:10,17,13,0.0060,0.0115,0.36,0.0024
2024-02-15:09,20,13,0.0040,0.0089,0.40,0.0024
2024-02-15:08,18,13,0.0020,0.0086,0.51,0.0027
2024-02-15:07,16,10,0.0020,0.0113,0.38,0.0024
2024-02-15:06,17,10,0.0050,0.0112,0.31,0.0023
2024-02-15:05,20,11,0.0070,0.0090,0.30,0.0023
2024-02-15:04,23,11,0.0030,0.0111,0.33,0.0023
2024-02-15:03,28,12,0.0050,0.0101,0.32,0.0023
2024-02-15:02,29,14,0.0030,0.0106,0.35,0.0023
2024-02-15:01,28,14,0.0020,0.0115,0.42,0.0025
2024-02-14:24,28,13,0.0020,0.0142,0.53,0.0026
