tm,pm10,pm25,o3,no2,co,so2
2024-04-14:22,29,13,0.0421,0.0154,0.32,0.0029
2024-04-14:21,27,14,0.0474,0.0140,0.30,0.0029
2024-04-14:20,21,8,0.0574,0.0115,0.27,0.0030
2024-04-14:19,23,7,0.0644,0.0089,0.24,0.0031
2024-04-14:18,13,8,0.0650,0.0091,0.24,0.0030
2024-04-14:17,19,8,0.0652,0.0082,0.23,0.0031
2024-04-14:16,25,9,0.0703,0.0087,0.23,0.0034
2024-04-14:15,23,10,0.0744,0.0070,0.22,0.0030
2024-04-14:14,23,9,0.0781,0.0060,0.23,0.0031
2024-04-14:13,25,16,0.0788,0.0069,0.24,0.0031
2024-04-14:12,27,8,0.0716,0.0083,0.22,0.0029
2024-04-14:11,27,11,0.0524,0.0114,0.23,0.0028
2024-04-14:10,29,10,0.0349,0.0175,0.29,0.0029
2024-04-14:09,33,15,0.0265,0.0191,0.32,0.0028
2024-04-14:08,23,15,0.0205,0.0186,0.32,0.0026
2024-04-14:07,15,6,0.0251,0.0142,0.25,0.0025
2024-04-14:06,19,8,0.0248,0.0124,0.25,0.0025
2024-04-14:05,21,10,0.0297,0.0100,0.24,0.0024
2024-04-14:04,25,10,0.0293,0.0102,0.36,0.0025
2024-04-14:03,19,9,0.0293,0.0109,0.25,0.0026
2024-04-14:02,21,10,0.0311,0.0104,0.27,0.0027
2024-04-14:01,15,9,0.0298,0.0126,0.57,0.0027
2024-04-13:24,17,9,0.0321,0.0123,0.32,0.0029
2024-04-13:23,25,10,0.0310,0.0142,0.33,0.0029
2024-04-13:22,21,10,0.0295,0.0166,0.39,0.0029
2024-04-13:21,25,10,0.0333,0.0146,0.30,0.0028
2024-04-13:20,23,7,0.0391,0.0129,0.25,0.0028
2024-04-13:19,15,7,0.0501,0.0095,0.20,0.0028
2024-04-13:18,17,8,0.0555,0.0084,0.20,0.0027
2024-04-13:17,29,8,0.0569,0.0096,0.19,0.0028
2024-04-13:16,35,9,0.0573,0.0119,0.21,0.0029
2024-04-13:15,43,10,0.0648,0.0128,0.23,0.0030
2024-04-13:14,39,14,0.0643,0.0152,0.24,0.0032
2024-04-13:13,45,18,0.0620,0.0202,0.27,0.0034
2024-04-13:12,41,17,0.0651,0.0162,0.26,0.0032
2024-04-13:11,39,20,0.0537,0.0164,0.26,0.0031
2024-04-13:10,49,19,0.0306,0.0253,0.30,0.0032
2024-04-13:09,39,22,0.0186,0.0268,0.33,0.0032
2024-04-13:08,37,17,0.0151,0.0242,0.34,0.0029
2024-04-13:07,21,10,0.0197,0.0177,0.29,0.0026
2024-04-13:06,31,16,0.0160,0.0196,0.28,0.0030
2024-04-13:05,21,9,0.0295,0.0108,0.23,0.0028
2024-04-13:04,19,10,0.0238,0.0136,0.25,0.0030
2024-04-13:03,15,10,0.0263,0.0116,0.25,0.0030
2024-04-13:02,21,8,0.0270,0.0118,0.26,0.0030
2024-04-13:01,19,7,0.0281,0.0126,0.26,0.0029
2024-04-12:24,19,9,0.0304,0.0129,0.25,0.0030
2024-04-12:23,19,9,0.0318,0.0138,0.26,0.0030
2024-04-12:22,19,7,0.0272,0.0184,0.28,0.0027
2024-04-12:21,21,10,0.0304,0.0173,0.30,0.0026
2024-04-12:20,15,8,0.0405,0.0143,0.24,0.0028
2024-04-12:19,19,10,0.0453,0.0134,0.22,0.0030
