tm,pm10,pm25,o3,no2,co,so2
2024-04-18:03,215,53,0.0377,0.0039,0.34,0.0025
2024-04-18:02,232,49,0.0364,0.0047,0.36,0.0022
2024-04-18:01,244,49,0.0422,0.0045,0.37,0.0025
2024-04-17:24,243,51,0.0396,0.0089,0.39,0.0026
2024-04-17:23,239,51,0.0400,0.0103,0.39,0.0027
2024-04-17:22,192,49,0.0333,0.0157,0.38,0.0030
2024-04-17:21,157,39,0.0410,0.0094,0.34,0.0028
2024-04-17:20,211,49,0.0441,0.0089,0.35,0.0028
2024-04-17:19,251,57,0.0424,0.0146,0.38,0.0028
2024-04-17:18,245,58,0.0514,0.0128,0.37,0.0027
2024-04-17:17,202,53,0.0587,0.0091,0.34,0.0028
2024-04-17:16,215,58,0.0622,0.0104,0.34,0.0031
2024-04-17:15,223,65,0.0596,0.0119,0.34,0.0033
2024-04-17:14,219,64,0.0647,0.0069,0.33,0.0037
2024-04-17:13,195,59,0.0629,0.0094,0.36,0.0045
2024-04-17:12,175,44,,,,
2024-04-17:11,178,39,,,,
2024-04-17:10,133,34,0.0292,0.0257,0.42,0.0029
2024-04-17:09,92,27,0.0164,0.0251,0.48,0.0025
2024-04-17:08,85,14,0.0080,0.0269,0.59,0.0024
2024-04-17:07,84,13,0.0192,0.0150,0.37,0.0022
2024-04-17:06,82,12,0.0282,0.0053,0.32,0.0022
2024-04-17:05,77,14,0.0300,0.0033,0.30,0.0022
2024-04-17:04,81,11,0.0286,0.0033,0.30,0.0022
2024-04-17:03,77,9,0.0296,0.0043,0.30,0.0022
2024-04-17:02,72,10,0.0305,0.0030,0.30,0.0022
2024-04-17:01,68,8,0.0293,0.0046,0.30,0.0022
2024-04-16:24,63,13,0.0278,0.0059,0.32,0.0022
2024-04-16:23,59,12,0.0271,0.0079,0.33,0.0022
2024-04-16:22,51,7,0.0312,0.0074,0.34,0.0022
2024-04-16:21,45,5,0.0340,0.0066,0.33,0.0023
2024-04-16:20,42,10,0.0384,0.0082,0.35,0.0023
2024-04-16:19,32,9,0.0489,0.0077,0.35,0.0023
2024-04-16:18,23,5,0.0548,0.0037,0.30,0.0023
2024-04-16:17,21,4,0.0553,0.0031,0.29,0.0023
2024-04-16:16,19,12,0.0576,0.0030,0.30,0.0025
2024-04-16:15,17,12,0.0556,0.0029,0.30,0.0024
2024-04-16:14,15,11,0.0543,0.0033,0.29,0.0023
2024-04-16:13,16,2,0.0528,0.0028,0.27,0.0022
2024-04-16:12,11,3,0.0530,0.0028,0.28,0.0023
2024-04-16:11,10,3,0.0421,0.0042,0.29,0.0022
2024-04-16:10,18,2,0.0398,0.0029,0.27,0.0021
2024-04-16:09,33,4,0.0371,0.0042,0.29,0.0022
2024-04-16:08,25,9,0.0284,0.0104,0.37,0.0024
2024-04-16:07,24,10,0.0237,0.0098,0.40,0.0024
2024-04-16:06,19,9,0.0280,0.0068,0.43,0.0025
2024-04-16:05,22,10,0.0327,0.0048,0.50,0.0028
2024-04-16:04,17,8,0.0370,0.0042,0.46,0.0028
2024-04-16:03,14,5,0.0358,0.0044,0.35,0.0027
2024-04-16:02,20,10,0.0314,0.0056,0.32,0.0024
2024-04-16:01,15,8,0.0306,0.0065,0.36,0.0025
2024-04-15:24,10,3,0.0338,0.0060,0.28,0.0023
2024-04-15:23,8,2,0.0366,0.0073,0.28,0.0023
2024-04-15:22,12,6,0.0294,0.0124,0.30,0.0024
2024-04-15:21,11,6,0.0346,0.0100,0.30,0.0024
2024-04-15:20,14,8,0.0359,0.0116,0.31,0.0025
2024-04-15:19,7,4,0.0332,0.0176,0.37,0.0025
2024-04-15:18,5,3,0.0465,0.0061,0.29,0.0023
2024-04-15:17,14,9,0.0498,0.0044,0.26,0.0023
2024-04-15:16,9,9,0.0339,0.0195,0.30,0.0023
2024-04-15:15,5,5,0.0258,0.0263,0.31,0.0024
2024-04-15:14,4,3,0.0416,0.0104,0.31,0.0022
2024-04-15:13,4,2,0.0492,0.0046,0.27,0.0023
2024-04-15:12,11,6,0.0501,0.0042,0.27,0.0023
2024-04-15:11,18,7,0.0479,0.0052,0.27,0.0026
2024-04-15:10,19,9,0.0493,0.0047,0.27,0.0028
2024-04-15:09,20,8,0.0522,0.0043,0.28,0.0028
2024-04-15:08,22,11,0.0417,0.0097,0.34,0.0035
2024-04-15:07,19,7,0.0362,0.0116,0.34,0.0033
2024-04-15:06,21,6,0.0436,0.0059,0.29,0.0030
2024-04-15:05,19,9,0.0485,0.0045,0.28,0.0029
2024-04-15:04,23,10,0.0488,0.0045,0.28,0.0029
2024-04-15:03,20,8,0.0511,0.0051,0.29,0.0029
2024-04-15:02,19,9,0.0508,0.0051,0.29,0.0028
2024-04-15:01,21,8,0.0474,0.0059,0.31,0.0029
