tm,pm10,pm25,o3,no2,co,so2
2024-06-16:02,19,13,0.0282,,0.30,0.0024
2024-06-16:01,17,10,0.0358,,0.28,0.0024
2024-06-15:24,18,,0.0369,,0.29,0.0026
2024-06-15:23,13,10,0.0427,,0.29,0.0026
2024-06-15:22,17,13,0.0451,0.0047,0.28,0.0025
2024-06-15:21,20,11,0.0496,0.0046,0.28,0.0025
2024-06-15:20,25,17,0.0559,0.0051,0.32,0.0027
2024-06-15:19,39,22,0.0591,0.0046,0.34,0.0049
2024-06-15:18,33,27,0.0745,0.0048,0.40,0.0066
2024-06-15:17,35,20,0.0741,0.0047,0.43,0.0093
2024-06-15:16,26,17,0.0578,0.0037,0.32,0.0075
2024-06-15:15,31,21,0.0547,0.0035,0.27,0.0088
2024-06-15:14,25,21,0.0519,0.0031,0.22,0.0146
2024-06-15:13,27,18,0.0518,0.0033,0.22,0.0155
2024-06-15:12,23,16,0.0498,0.0042,0.25,0.0090
2024-06-15:11,31,21,0.0520,0.0052,0.30,0.0040
2024-06-15:10,44,32,0.0385,0.0095,0.33,0.0044
2024-06-15:09,45,31,0.0208,0.0125,0.36,0.0044
2024-06-15:08,40,28,0.0158,0.0108,0.35,0.0038
2024-06-15:07,30,21,0.0149,0.0061,0.35,0.0033
2024-06-15:06,28,25,0.0115,0.0068,0.30,0.0030
2024-06-15:05,36,28,0.0099,0.0076,0.29,0.0029
2024-06-15:04,27,20,0.0182,0.0053,0.25,0.0031
2024-06-15:03,24,21,0.0205,0.0061,0.22,0.0031
2024-06-15:02,21,21,0.0254,0.0046,0.23,0.0034
2024-06-15:01,24,,0.0265,0.0047,0.22,0.0032
2024-06-14:24,30,26,0.0276,0.0049,0.24,0.0031
2024-06-14:23,23,20,0.0316,0.0046,0.23,0.0032
2024-06-14:22,20,20,0.0356,0.0048,0.24,0.0035
2024-06-14:21,25,21,0.0417,0.0037,0.21,0.0036
2024-06-14:20,32,26,0.0470,0.0037,0.23,0.0039
2024-06-14:19,23,18,0.0495,0.0039,0.25,0.0039
2024-06-14:18,29,26,0.0563,0.0046,0.27,0.0037
2024-06-14:17,24,15,0.0630,0.0047,0.25,0.0034
2024-06-14:16,22,15,0.0677,0.0049,0.25,0.0031
2024-06-14:15,22,17,0.0678,0.0050,0.22,0.0031
2024-06-14:14,24,12,0.0733,0.0052,0.25,0.0032
2024-06-14:13,29,21,0.0828,0.0066,0.30,0.0033
2024-06-14:12,28,21,0.0700,0.0052,0.30,0.0035
2024-06-14:11,37,21,0.0669,0.0057,0.32,0.0036
2024-06-14:10,37,27,0.0629,0.0115,0.36,0.0039
2024-06-14:09,41,33,0.0599,0.0086,0.41,0.0039
2024-06-14:08,47,33,0.0458,0.0067,0.49,0.0038
2024-06-14:07,40,27,0.0353,0.0054,0.58,0.0034
2024-06-14:06,33,25,0.0331,0.0050,0.40,0.0027
2024-06-14:05,34,20,0.0336,0.0048,0.47,0.0027
2024-06-14:04,37,36,0.0400,0.0051,0.40,0.0027
2024-06-14:03,36,30,0.0449,0.0052,0.38,0.0028
2024-06-14:02,40,36,0.0509,0.0057,0.40,0.0028
2024-06-14:01,46,34,0.0522,0.0065,0.42,0.0028
2024-06-13:24,42,37,0.0597,0.0074,0.42,0.0033
2024-06-13:23,43,29,0.0641,0.0077,0.44,0.0035
2024-06-13:22,48,33,0.0755,0.0080,0.44,0.0040
2024-06-13:21,41,32,0.0893,0.0069,0.43,0.0044
2024-06-13:20,46,32,0.0988,0.0066,0.42,0.0045
2024-06-13:19,40,33,0.1068,0.0064,0.40,0.0043
2024-06-13:18,47,28,0.1100,0.0062,0.38,0.0038
2024-06-13:17,46,25,0.1089,0.0063,0.39,0.0037
2024-06-13:16,43,29,0.1151,0.0068,0.41,0.0037
2024-06-13:15,41,23,0.1113,0.0073,0.37,0.0036
2024-06-13:14,40,22,0.0982,0.0076,0.29,0.0034
2024-06-13:13,41,21,0.0965,0.0072,0.31,0.0035
2024-06-13:12,40,22,0.0918,0.0074,0.32,0.0036
2024-06-13:11,38,28,0.0794,0.0078,0.32,0.0036
2024-06-13:10,39,14,0.0630,0.0076,0.35,0.0040
2024-06-13:09,43,27,0.0419,0.0084,0.44,0.0046
2024-06-13:08,43,28,0.0245,0.0075,0.55,0.0040
2024-06-13:07,33,28,0.0177,0.0064,0.55,0.0032
2024-06-13:06,28,,0.0131,0.0063,0.54,0.0028
2024-06-13:05,30,22,0.0162,0.0066,0.55,0.0031
2024-06-13:04,30,25,0.0207,0.0065,0.56,0.0033
2024-06-13:03,32,26,0.0259,0.0067,0.58,0.0038
2024-06-13:02,24,24,0.0274,0.0066,0.50,0.0039
2024-06-13:01,30,26,0.0321,0.0060,0.41,0.0040
2024-06-12:24,27,17,0.0383,0.0054,0.34,0.0043
2024-06-12:23,24,20,0.0378,0.0055,0.29,0.0038
2024-06-12:22,25,20,0.0417,0.0054,0.27,0.0042
2024-06-12:21,26,19,0.0505,0.0050,0.28,0.0046
2024-06-12:20,29,20,0.0625,0.0050,0.32,0.0050
2024-06-12:19,32,25,0.0692,0.0055,0.37,0.0053
2024-06-12:18,32,20,0.0740,0.0054,0.38,0.0050
2024-06-12:17,38,21,0.0842,0.0062,0.42,0.0048
2024-06-12:16,37,21,0.0925,0.0055,0.38,0.0037
