tm,pm10,pm25,o3,no2,co,so2
2024-06-17:04,20,17,0.0303,0.0188,0.43,0.0040
2024-06-17:03,19,18,0.0301,0.0193,0.60,0.0041
2024-06-17:02,18,17,0.0342,0.0187,0.39,0.0036
2024-06-17:01,18,16,0.0346,0.0200,0.32,0.0042
2024-06-16:24,20,18,0.0383,0.0208,0.31,0.0038
2024-06-16:23,20,20,0.0414,0.0198,0.29,0.0032
2024-06-16:22,17,17,0.0466,0.0231,0.28,0.0033
2024-06-16:21,18,16,0.0635,0.0164,0.27,0.0033
2024-06-16:20,17,15,0.0742,0.0138,0.25,0.0037
2024-06-16:19,16,15,0.0748,0.0139,0.28,0.0034
2024-06-16:18,15,15,0.0739,0.0121,0.26,0.0033
2024-06-16:17,15,10,0.0667,0.0112,0.22,0.0031
2024-06-16:16,12,,0.0626,0.0110,0.20,0.0030
2024-06-16:15,16,13,0.0618,0.0103,0.23,0.0027
2024-06-16:14,15,11,0.0623,0.0099,0.20,0.0026
2024-06-16:13,14,12,0.0618,0.0100,0.23,0.0030
2024-06-16:12,12,11,0.0609,0.0107,0.23,0.0030
2024-06-16:11,15,13,0.0594,0.0117,0.26,0.0027
2024-06-16:10,16,13,0.0435,0.0128,0.25,0.0029
2024-06-16:09,18,17,0.0351,0.0137,0.24,0.0029
2024-06-16:08,23,18,0.0353,0.0156,0.28,0.0027
2024-06-16:07,25,18,0.0306,0.0165,0.30,0.0033
2024-06-16:06,32,23,0.0274,0.0154,0.28,0.0029
2024-06-16:05,31,25,0.0255,0.0153,0.30,0.0028
2024-06-16:04,28,25,0.0331,0.0151,0.35,0.0033
2024-06-16:03,25,23,0.0367,0.0143,0.30,0.0034
2024-06-16:02,25,23,0.0420,0.0153,0.28,0.0032
2024-06-16:01,24,24,0.0418,0.0159,0.32,0.0029
2024-06-15:24,24,19,0.0475,0.0157,0.29,0.0033
2024-06-15:23,24,19,0.0538,0.0141,0.27,0.0034
2024-06-15:22,28,23,0.0579,0.0136,0.30,0.0035
2024-06-15:21,26,23,0.0576,0.0144,0.31,0.0040
2024-06-15:20,23,21,0.0461,0.0139,0.21,0.0059
2024-06-15:19,19,19,0.0438,0.0127,0.18,0.0066
2024-06-15:18,23,21,0.0524,0.0124,0.21,0.0068
2024-06-15:17,31,26,0.0687,0.0123,0.27,0.0075
2024-06-15:16,24,23,0.0660,0.0120,0.32,0.0074
2024-06-15:15,27,25,0.0679,0.0121,0.27,0.0075
2024-06-15:14,28,26,0.0642,0.0121,0.25,0.0093
2024-06-15:13,29,26,0.0764,0.0133,0.27,0.0072
2024-06-15:12,27,24,0.0737,0.0141,0.25,0.0073
2024-06-15:11,25,,0.0642,0.0140,0.25,0.0055
2024-06-15:10,27,24,0.0494,0.0197,0.33,0.0055
2024-06-15:09,27,26,0.0319,0.0223,0.37,0.0057
2024-06-15:08,31,26,0.0247,0.0227,0.31,0.0047
2024-06-15:07,28,26,0.0148,0.0247,0.31,0.0043
2024-06-15:06,32,27,0.0113,0.0256,0.31,0.0042
2024-06-15:05,30,26,0.0134,0.0251,0.27,0.0045
2024-06-15:04,35,25,0.0171,0.0213,0.22,0.0043
2024-06-15:03,26,23,0.0200,0.0215,0.24,0.0045
2024-06-15:02,27,26,0.0198,0.0248,0.23,0.0044
2024-06-15:01,25,,0.0221,0.0234,0.25,0.0042
2024-06-14:24,24,23,0.0306,0.0206,0.22,0.0044
2024-06-14:23,26,23,0.0323,0.0198,0.21,0.0049
2024-06-14:22,23,22,0.0337,0.0200,0.21,0.0044
2024-06-14:21,22,21,0.0385,0.0202,0.20,0.0053
2024-06-14:20,26,25,0.0415,0.0214,0.20,0.0046
2024-06-14:19,23,22,0.0482,0.0198,0.20,0.0046
2024-06-14:18,26,20,0.0544,0.0137,0.19,0.0043
2024-06-14:17,27,23,0.0558,0.0181,0.22,0.0043
2024-06-14:16,27,22,0.0651,0.0170,0.20,0.0042
2024-06-14:15,20,,0.0756,0.0139,0.24,0.0040
2024-06-14:14,17,,0.0622,0.0119,0.18,0.0039
2024-06-14:13,24,,0.0662,0.0119,0.22,0.0042
2024-06-14:12,,,,,,
2024-06-14:11,,,,,,
2024-06-14:10,60,45,0.0626,0.0395,0.70,0.0055
2024-06-14:09,58,48,0.0488,0.0417,0.85,0.0053
2024-06-14:08,62,52,0.0315,0.0378,0.69,0.0047
2024-06-14:07,51,43,0.0236,0.0410,0.70,0.0048
2024-06-14:06,57,52,0.0244,0.0353,0.65,0.0047
2024-06-14:05,52,48,0.0291,0.0315,0.64,0.0044
2024-06-14:04,62,54,0.0380,0.0287,0.50,0.0047
2024-06-14:03,64,49,0.0398,0.0299,0.53,0.0046
2024-06-14:02,71,51,0.0461,0.0316,0.55,0.0051
2024-06-14:01,58,50,0.0416,0.0333,0.50,0.0049
2024-06-13:24,52,48,0.0439,0.0367,0.49,0.0044
2024-06-13:23,52,45,0.0543,0.0507,0.50,0.0050
2024-06-13:22,73,42,0.0678,0.0391,0.49,0.0047
2024-06-13:21,61,39,0.0871,0.0300,0.45,0.0055
2024-06-13:20,46,40,0.0962,0.0282,0.40,0.0050
2024-06-13:19,38,33,0.1036,0.0280,0.37,0.0047
2024-06-13:18,50,41,0.1158,0.0221,0.40,0.0058
2024-06-13:17,52,41,0.1313,0.0261,0.38,0.0066
2024-06-13:16,49,40,0.1337,0.0262,0.35,0.0061
2024-06-13:15,48,38,0.1379,0.0229,0.38,0.0051
2024-06-13:14,47,37,0.1295,0.0218,0.39,0.0045
2024-06-13:13,36,28,0.1202,0.0178,0.34,0.0040
2024-06-13:12,31,22,0.1106,0.0173,0.31,0.0041
2024-06-13:11,31,24,0.0998,0.0198,0.31,0.0044
2024-06-13:10,36,29,0.0712,0.0244,0.36,0.0051
2024-06-13:09,38,31,0.0417,0.0293,0.42,0.0057
2024-06-13:08,42,38,0.0224,0.0375,0.59,0.0055
2024-06-13:07,41,37,0.0144,0.0395,0.63,0.0052
2024-06-13:06,45,40,0.0075,0.0388,0.47,0.0046
2024-06-13:05,42,37,0.0191,0.0276,0.44,0.0048
2024-06-13:04,38,33,0.0218,0.0269,0.44,0.0051
2024-06-13:03,34,31,0.0210,0.0287,0.37,0.0048
2024-06-13:02,35,30,0.0252,0.0252,0.34,0.0049
2024-06-13:01,33,30,0.0278,0.0253,0.28,0.0047
2024-06-12:24,34,30,0.0223,0.0341,0.32,0.0050
2024-06-12:23,31,27,0.0260,0.0312,0.30,0.0045
2024-06-12:22,26,24,0.0323,0.0255,0.29,0.0051
2024-06-12:21,23,22,0.0388,0.0199,0.23,0.0051
2024-06-12:20,28,27,0.0501,0.0185,0.24,0.0057
