tm,pm10,pm25,o3,no2,co,so2
2024-06-15:09,32,27,0.0491,0.0136,0.31,0.0058
2024-06-15:08,22,21,0.0301,0.0145,0.27,0.0036
2024-06-15:07,26,22,0.0209,0.0147,0.24,0.0036
2024-06-15:06,29,19,0.0188,0.0144,0.21,0.0029
2024-06-15:05,30,22,0.0215,0.0122,0.20,0.0036
2024-06-15:04,34,25,0.0218,0.0127,0.21,0.0039
2024-06-15:03,30,28,0.0249,0.0118,0.21,0.0035
2024-06-15:02,25,25,0.0308,0.0102,0.20,0.0034
2024-06-15:01,27,19,0.0392,0.0073,0.18,0.0036
2024-06-14:24,22,,0.0360,0.0106,0.20,0.0036
2024-06-14:23,25,20,0.0410,0.0099,0.19,0.0036
2024-06-14:22,23,20,0.0388,0.0120,0.20,0.0035
2024-06-14:21,20,15,0.0261,0.0190,0.23,0.0034
2024-06-14:20,31,15,0.0301,0.0207,0.24,0.0037
2024-06-14:19,31,17,0.0392,0.0171,0.21,0.0038
2024-06-14:18,18,16,0.0500,0.0100,0.20,0.0031
2024-06-14:17,24,13,0.0557,0.0099,0.20,0.0032
2024-06-14:16,28,23,0.0591,0.0094,0.20,0.0031
2024-06-14:15,22,11,0.0639,0.0107,0.21,0.0031
2024-06-14:14,23,17,0.0718,0.0104,0.22,0.0029
2024-06-14:13,27,14,0.0758,0.0119,0.24,0.0028
2024-06-14:12,16,,0.0719,0.0096,0.22,0.0026
2024-06-14:11,25,15,0.0647,0.0095,0.19,0.0025
2024-06-14:10,44,14,0.0544,0.0131,0.25,0.0030
2024-06-14:09,35,27,0.0490,0.0206,0.38,0.0036
2024-06-14:08,48,46,0.0402,0.0193,0.40,0.0035
2024-06-14:07,64,47,0.0217,0.0242,0.39,0.0032
2024-06-14:06,56,40,0.0250,0.0184,0.37,0.0032
2024-06-14:05,40,39,0.0282,0.0159,0.36,0.0042
2024-06-14:04,42,32,0.0363,0.0128,0.33,0.0027
2024-06-14:03,47,25,0.0414,0.0114,0.32,0.0026
2024-06-14:02,42,30,0.0500,0.0112,0.33,0.0027
2024-06-14:01,42,27,0.0553,0.0109,0.33,0.0026
2024-06-13:24,53,41,0.0478,0.0166,0.38,0.0030
2024-06-13:23,52,34,0.0531,0.0172,0.38,0.0028
2024-06-13:22,40,33,0.0628,0.0169,0.38,0.0030
2024-06-13:21,38,33,0.0837,0.0120,0.36,0.0032
2024-06-13:20,31,22,0.0795,0.0120,0.35,0.0028
2024-06-13:19,35,18,0.0882,0.0084,0.29,0.0027
2024-06-13:18,35,18,0.0936,0.0082,0.27,0.0029
2024-06-13:17,43,22,0.0991,0.0089,0.28,0.0032
2024-06-13:16,34,18,0.1010,0.0087,0.29,0.0031
2024-06-13:15,33,22,0.1050,0.0085,0.31,0.0035
2024-06-13:14,54,28,0.1145,0.0105,0.35,0.0056
2024-06-13:13,63,37,0.1357,0.0157,0.37,0.0089
2024-06-13:12,47,28,0.1265,0.0152,0.38,0.0068
2024-06-13:11,46,20,0.0935,0.0096,0.30,0.0029
2024-06-13:10,42,25,0.0857,0.0100,0.33,0.0031
2024-06-13:09,44,30,0.0627,0.0174,0.40,0.0034
2024-06-13:08,56,36,0.0281,0.0299,0.44,0.0028
2024-06-13:07,39,30,0.0151,0.0286,0.39,0.0026
2024-06-13:06,52,31,0.0195,0.0192,0.36,0.0027
2024-06-13:05,44,31,0.0253,0.0128,0.33,0.0028
2024-06-13:04,40,31,0.0277,0.0116,0.34,0.0030
2024-06-13:03,45,34,0.0253,0.0120,0.35,0.0031
2024-06-13:02,49,31,0.0260,0.0132,0.34,0.0031
2024-06-13:01,59,38,0.0250,0.0158,0.38,0.0034
2024-06-12:24,41,29,0.0354,0.0161,0.35,0.0033
2024-06-12:23,42,28,0.0429,0.0182,0.36,0.0032
2024-06-12:22,27,26,0.0476,0.0191,0.35,0.0035
2024-06-12:21,57,39,0.0403,0.0191,0.44,0.0036
2024-06-12:20,54,36,0.0508,0.0154,0.43,0.0034
